timestamp,image_name,swift_latitude,swift_longitude,swift_heading,zed_x,zed_y,zed_yaw,gps_latitude,gps_longitude,gps_track
2024-08-16-08:49:24,2024-08-16-08:49:24.jpg,35.770825836917936,-78.675240254224,214.4557158325627,21.569914589226244,-128.374851739259,-1.0681863674378753,35.7708585,-78.67522600000001,214.47000122070312
2024-08-16-08:49:26,2024-08-16-08:49:26.jpg,35.770805846356865,-78.67525785498758,217.00513526923672,23.532059518194853,-130.06323278086563,-0.8236547004402393,35.770840666666665,-78.67524616666667,214.22999572753906
2024-08-16-08:49:28,2024-08-16-08:49:28.jpg,35.77078849199337,-78.67527901069855,219.1928307687328,25.294396219865902,-132.11699213616745,-3.064252084715693,35.77082583333333,-78.67526883333333,220.17999267578125
2024-08-16-08:49:30,2024-08-16-08:49:30.jpg,35.770765002378035,-78.6753009588832,211.53022177043582,27.562663296252623,-134.4497375010778,-1.7921900742042909,35.77080566666667,-78.67529266666666,224.6199951171875
2024-08-16-08:49:32,2024-08-16-08:49:32.jpg,35.770740950731536,-78.67532015619108,216.32808461909818,29.95019450713916,-136.5241531580894,-0.6877972385646617,35.770776,-78.67530400000001,209.60000610351562
2024-08-16-08:49:34,2024-08-16-08:49:34.jpg,35.770719302205464,-78.67533593135805,211.07041634703575,32.180729336731524,-138.22956203719144,-2.0764528821633257,35.770756,-78.67532316666667,209.49000549316406
2024-08-16-08:49:36,2024-08-16-08:49:36.jpg,35.7706974023489,-78.67534809188852,203.64692313701994,34.37718205263466,-139.70800605422588,0.8274527689458797,35.770733,-78.67533316666666,207.30999755859375
2024-08-16-08:49:38,2024-08-16-08:49:38.jpg,35.770671165984766,-78.67536243154923,212.23283959099302,36.83782722646729,-141.42717201396968,0.12155280334448897,35.77070716666666,-78.675344,204.75999450683594
2024-08-16-08:49:40,2024-08-16-08:49:40.jpg,35.770645468556765,-78.6753774562039,205.741941863149,39.299152329853214,-143.40470392450203,-0.49763469517776304,35.77067983333333,-78.67535849999999,207.00999450683594
2024-08-16-08:49:42,2024-08-16-08:49:42.jpg,35.77062217738735,-78.67539523828889,211.51407260298885,41.48409023134648,-145.26804304185993,0.06825460325009597,35.770657666666665,-78.67537566666667,211.61000061035156
2024-08-16-08:49:44,2024-08-16-08:49:44.jpg,35.770602836828935,-78.67541028059863,218.20746504504845,43.3388686140472,-146.87359917377444,-0.060994990716508914,35.7706395,-78.67539366666666,212.72999572753906
2024-08-16-08:49:46,2024-08-16-08:49:46.jpg,35.77058308140076,-78.67542686089332,218.8649158849733,45.35349797774939,-148.88080319133047,-0.5729567087585766,35.77062083333333,-78.6754105,215.69000244140625
2024-08-16-08:49:48,2024-08-16-08:49:48.jpg,35.770566060022986,-78.67544813927454,225.81705498636774,47.145491528592515,-150.65574839210254,-2.865554594302444,35.7706005,-78.67542633333333,215.30999755859375
2024-08-16-08:49:50,2024-08-16-08:49:50.jpg,35.770549189458336,-78.67546917374493,218.2089269609049,48.8356006825961,-152.67767852005113,0.02150587083657887,35.77058216666667,-78.67544566666668,219.47999572753906
2024-08-16-08:49:52,2024-08-16-08:49:52.jpg,35.77053063776364,-78.67548762452877,212.30679072785213,50.67618002724427,-154.65165361773555,-0.22890987640826727,35.77056233333334,-78.6754615,217.52000427246094
2024-08-16-08:49:54,2024-08-16-08:49:54.jpg,35.77050960498664,-78.67549805465546,208.9694472681587,52.60217667267691,-156.24697008422376,-0.9855637230128577,35.770543833333335,-78.6754775,216.0800018310547
2024-08-16-08:49:56,2024-08-16-08:49:56.jpg,35.77048310765087,-78.67550540960877,207.08639781920346,54.97021148589963,-158.04765274654588,0.6267203615089502,35.770524333333334,-78.67549583333333,213.5800018310547
2024-08-16-08:49:58,2024-08-16-08:49:58.jpg,35.770457942332214,-78.67551778550607,205.94135399224598,57.40665660155165,-159.6244636927839,-0.5364298369047749,35.77050333333333,-78.67551016666667,207.9199981689453
2024-08-16-08:50:00,2024-08-16-08:50:00.jpg,35.77043542284116,-78.67553390925144,208.10787799924418,59.654306020702165,-161.4148148990716,-0.8882731899078711,35.77048066666667,-78.67552266666667,207.7100067138672
2024-08-16-08:50:03,2024-08-16-08:50:03.jpg,35.7704097138072,-78.67554779336669,214.85965288122307,61.81354218577134,-163.4421923781547,0.17423994659051303,35.77044766666667,-78.675546,211.42999267578125
2024-08-16-08:50:05,2024-08-16-08:50:05.jpg,35.77038841020916,-78.67556757707047,218.56352370516854,64.0222796316384,-165.76515167849556,-2.7491565008439007,35.77042666666667,-78.67556416666666,216.3699951171875
2024-08-16-08:50:07,2024-08-16-08:50:07.jpg,35.77036696183969,-78.67559035815874,211.43149528543972,66.18586171049137,-168.04159484012843,-0.599647026900077,35.77040616666667,-78.67558533333333,220.63999938964844
2024-08-16-08:50:09,2024-08-16-08:50:09.jpg,35.77034701604835,-78.67560793042942,210.16210250394863,68.40120132382518,-169.85885070249213,-1.7222420542673023,35.77038616666667,-78.67560283333334,216.97000122070312
2024-08-16-08:50:11,2024-08-16-08:50:11.jpg,35.77032515824929,-78.67562163174692,211.82325154230418,70.35559140204519,-171.62874364332092,0.9296736430138605,35.770367,-78.67561966666668,214.3300018310547
2024-08-16-08:50:13,2024-08-16-08:50:13.jpg,35.7703040643331,-78.67563919701047,214.6833569945439,72.55849071644725,-173.56196631441227,0.8484982342940857,35.7703455,-78.67563733333333,215.13999938964844
2024-08-16-08:50:15,2024-08-16-08:50:15.jpg,35.77028334028045,-78.67566484948475,214.45592410928037,74.84036737395489,-175.76513797293023,0.18134419533454593,35.770323,-78.67565549999999,215.5800018310547
2024-08-16-08:50:17,2024-08-16-08:50:17.jpg,35.77025603665917,-78.67568240955465,208.9975081742665,77.19182206552821,-177.82422483835484,-1.1935372970649183,35.770299,-78.675673,213.7899932861328
2024-08-16-08:50:19,2024-08-16-08:50:19.jpg,35.77023233456938,-78.67570022676368,213.80461727787338,79.61461106516971,-179.68248358997658,-1.305486247563313,35.77027533333333,-78.6756915,211.17999267578125
2024-08-16-08:50:21,2024-08-16-08:50:21.jpg,35.770210144171536,-78.67572437955002,214.85116937831737,82.08855911161953,-181.9084710855926,-1.8780436660755147,35.77025083333333,-78.675711,211.80999755859375
2024-08-16-08:50:23,2024-08-16-08:50:23.jpg,35.770187473734154,-78.67574182437446,210.46319596162613,84.47820268205496,-183.85534932013292,-1.2048652171894334,35.770228833333334,-78.67573066666667,212.66000366210938
2024-08-16-08:50:25,2024-08-16-08:50:25.jpg,35.77016407655434,-78.67575242840101,210.85795615297377,86.62248740677175,-185.51010074288152,-0.6187914473359787,35.77020583333333,-78.675745,209.75999450683594
2024-08-16-08:50:27,2024-08-16-08:50:27.jpg,35.770144535266404,-78.67576274252684,211.5364721086896,88.50135953860614,-187.1072461204183,-2.7715696540894084,35.770184666666665,-78.67575583333334,209.10000610351562
2024-08-16-08:50:29,2024-08-16-08:50:29.jpg,35.77012450294346,-78.67577981928996,213.38620354186233,90.58035549960786,-188.96037235391802,-2.313456029271125,35.770163333333336,-78.675769,211.7899932861328
2024-08-16-08:50:32,2024-08-16-08:50:32.jpg,35.77010481911621,-78.67580509809368,220.18057791523384,92.52421162146712,-191.28248290511087,-0.1269186472940345,35.7701325,-78.67579916666666,220.6300048828125
2024-08-16-08:50:34,2024-08-16-08:50:34.jpg,35.77008143140245,-78.67582378124405,212.12115715936824,94.82023409405669,-193.29883202680904,-0.13688280353497106,35.770107,-78.6758185,215.24000549316406
2024-08-16-08:50:36,2024-08-16-08:50:36.jpg,35.770060940381924,-78.67584168289942,210.69846297071626,97.00394682117243,-195.16200905184633,-0.710182475050129,35.770095500000004,-78.67582933333333,214.6699981689453
2024-08-16-08:50:38,2024-08-16-08:50:38.jpg,35.77004048013055,-78.67585965293726,214.62946376744364,99.08966040587894,-196.8303946739785,0.9087060357590273,35.77006733333334,-78.675859,214.42999267578125
2024-08-16-08:50:40,2024-08-16-08:50:40.jpg,35.770020878848854,-78.67587308983877,207.08052745434856,101.23240678226236,-198.343807877851,-0.1665849755563023,35.770049,-78.67587633333332,213.17999267578125
2024-08-16-08:50:42,2024-08-16-08:50:42.jpg,35.76999919969858,-78.67588234772562,182.19478964410902,103.83162389570973,-199.3041580620958,-0.7909478980626864,35.77002933333333,-78.67589,205.05999755859375
2024-08-16-08:50:44,2024-08-16-08:50:44.jpg,35.76997528620817,-78.6758845148125,174.33012397954494,106.76078339735386,-199.6010007812776,3.626890223808025,35.77000816666667,-78.67589500000001,190.27000427246094
2024-08-16-08:50:46,2024-08-16-08:50:46.jpg,35.76995379762761,-78.67586969428564,125.93319991479918,109.51730818096958,-198.54479572849343,2.1156637045767286,35.769991,-78.67588766666667,162.4199981689453
2024-08-16-08:50:48,2024-08-16-08:50:48.jpg,35.76994260677816,-78.67584570933643,101.92814815556947,111.03547218435392,-196.51160495889525,2.048046499133671,35.769975333333335,-78.6758705,141.74000549316406
2024-08-16-08:50:50,2024-08-16-08:50:50.jpg,35.76993682813521,-78.67581805030787,107.94163941812195,112.07572250164998,-194.09112351488014,3.6408939811298078,35.76996633333333,-78.67584633333333,119.8499984741211
2024-08-16-08:50:52,2024-08-16-08:50:52.jpg,35.76993265449267,-78.67578569687836,88.71127022933733,112.86302106438468,-191.4442652315316,3.2123333385066553,35.76996066666666,-78.67581566666667,106.69999694824219
2024-08-16-08:50:54,2024-08-16-08:50:54.jpg,35.769931882241906,-78.67575777050274,93.99739944803079,113.31844016354985,-188.81972065989717,4.280159931333018,35.769959166666666,-78.675788,98.55000305175781
2024-08-16-08:50:56,2024-08-16-08:50:56.jpg,35.769933632365664,-78.67572319416429,87.62125596699883,113.58311019642707,-185.72664692625668,4.620340899366577,35.76996633333333,-78.6757585,84.75
2024-08-16-08:50:58,2024-08-16-08:50:58.jpg,35.769936829911494,-78.6756917011998,83.75347464034407,113.810021791216,-182.9446775433026,1.6718030321893904,35.76997083333333,-78.67572983333334,82.08000183105469
2024-08-16-08:51:00,2024-08-16-08:51:00.jpg,35.76994151946601,-78.67566295175794,73.68389134583641,113.76466374031241,-180.33092196348025,3.3116749679120936,35.769974000000005,-78.67570116666667,82.13999938964844
2024-08-16-08:51:02,2024-08-16-08:51:02.jpg,35.769944892398975,-78.67563474132508,75.35854193482871,113.64380828249384,-177.89584958022056,10.833295094378594,35.76997666666667,-78.67567516666666,83.0
2024-08-16-08:51:04,2024-08-16-08:51:04.jpg,35.76994903483604,-78.67560510870179,82.30908258443,113.9841836263323,-174.80173824517934,1.6649430701509018,35.769983333333336,-78.67565033333334,80.62999725341797
2024-08-16-08:51:06,2024-08-16-08:51:06.jpg,35.76995207149002,-78.67557501713195,83.72036544980931,114.14358004107633,-171.87772490465665,1.598772697695388,35.769984666666666,-78.67562066666666,86.94000244140625
2024-08-16-08:51:09,2024-08-16-08:51:09.jpg,35.76995551257462,-78.67554160181542,78.22038471372959,114.13488904489718,-168.86126300086582,4.641387147331556,35.76999616666667,-78.67557433333333,84.19999694824219
2024-08-16-08:51:11,2024-08-16-08:51:11.jpg,35.769959512916216,-78.67550999497931,81.11640335758214,114.11706603248699,-165.97434972528413,3.41489070998285,35.770000833333334,-78.67554283333334,85.30999755859375
2024-08-16-08:51:13,2024-08-16-08:51:13.jpg,35.76996375013948,-78.67548059710849,81.75367918553148,114.09520625319777,-163.20243376706543,1.7884133404550295,35.77000733333333,-78.67551350000001,84.05000305175781
2024-08-16-08:51:15,2024-08-16-08:51:15.jpg,35.76996524878854,-78.67544627312488,84.23596644407428,114.33696027424047,-160.15353029254283,3.777611064056518,35.770008,-78.67548183333334,90.16000366210938
2024-08-16-08:51:17,2024-08-16-08:51:17.jpg,35.769966566983705,-78.67541591757934,86.54038331739214,114.61462113102786,-157.19654262290243,4.455761631377201,35.770014833333335,-78.67545,89.66999816894531
2024-08-16-08:51:19,2024-08-16-08:51:19.jpg,35.76996709794762,-78.67538682585635,83.14717057983533,114.86998560565027,-154.74619855480455,2.0474721977879597,35.770014999999994,-78.675421,92.80000305175781
2024-08-16-08:51:21,2024-08-16-08:51:21.jpg,35.7699693250025,-78.67535611483966,84.58566760785504,114.99710159401643,-151.97515787645546,2.429835173885774,35.7700155,-78.67539383333333,94.26000213623047
2024-08-16-08:51:23,2024-08-16-08:51:23.jpg,35.76997219003215,-78.67532417058574,85.37058387633975,115.02449054465376,-149.0200967489598,3.8755533789035725,35.77002166666667,-78.675366,89.83000183105469
2024-08-16-08:51:25,2024-08-16-08:51:25.jpg,35.769975114837706,-78.67529195372528,86.19174435922133,115.08313483937467,-146.16720373777534,3.6544524261522184,35.770009333333334,-78.67533433333332,101.16999816894531
2024-08-16-08:51:27,2024-08-16-08:51:27.jpg,35.76997756037255,-78.67526159526749,84.37568324715299,115.16397681148938,-143.4073046618226,2.597232883178631,35.77001516666667,-78.67530666666667,98.36000061035156
2024-08-16-08:51:29,2024-08-16-08:51:29.jpg,35.76998082473788,-78.675231146829,84.26615842412802,115.24507573808408,-140.57133110522363,2.502831674606698,35.770017833333334,-78.67527816666667,93.80999755859375
2024-08-16-08:51:31,2024-08-16-08:51:31.jpg,35.769984916367186,-78.67520169906796,84.95626562445905,115.27080901011152,-137.80953665808337,2.1874064677974943,35.77002516666666,-78.67524883333334,89.51000213623047
2024-08-16-08:51:33,2024-08-16-08:51:33.jpg,35.76998781903872,-78.67516803575258,86.14672265881816,115.36727080719075,-134.80989213686533,2.032598438227768,35.7700355,-78.67521749999999,83.56999969482422
2024-08-16-08:51:35,2024-08-16-08:51:35.jpg,35.769990111431014,-78.67513681838844,84.82722318839762,115.5005743942172,-131.8416746699477,1.2318887657631195,35.77004133333333,-78.67518633333334,83.80999755859375
2024-08-16-08:51:37,2024-08-16-08:51:37.jpg,35.76999217579787,-78.67510731254582,82.66243761966125,115.65576805791684,-129.06121146482042,1.1056145938940543,35.77004483333334,-78.67515616666667,85.2699966430664
2024-08-16-08:51:39,2024-08-16-08:51:39.jpg,35.769995104173816,-78.67507770318645,78.47553498664638,115.76728711133754,-126.30526447012087,1.4101464800315835,35.770047500000004,-78.67512816666667,85.44000244140625
2024-08-16-08:51:41,2024-08-16-08:51:41.jpg,35.769998106124994,-78.67504572575237,87.27368900609375,115.84602852507211,-123.50215816913352,1.563716092019744,35.770045333333336,-78.67509766666667,89.18000030517578
2024-08-16-08:51:43,2024-08-16-08:51:43.jpg,35.76999832815384,-78.67501306400837,89.57155552188681,116.13860320955231,-120.62749597958114,1.7576898354457389,35.770042333333336,-78.67506666666667,95.80000305175781
2024-08-16-08:51:45,2024-08-16-08:51:45.jpg,35.76999797008596,-78.67498168970724,89.88586513201912,116.56005821957046,-117.65729471336078,1.4001739561017257,35.77003416666666,-78.67503866666667,106.08000183105469
