3546.21673,-7840.47923,,1700601841.9054973
3546.21594,-7840.47794,,1700601889.9089773
3546.21517,-7840.47617,,1700601925.9805415
3546.21517,-7840.47621,,1700601930.7818432
3546.21519,-7840.47626,,1700601933.182948
3546.21521,-7840.47628,,1700601935.581916
3546.21522,-7840.47628,,1700601937.9825685
3546.21523,-7840.47626,,1700601940.3818629
3546.21523,-7840.47626,,1700601942.782667
3546.21524,-7840.47625,,1700601945.1817822
3546.21523,-7840.4762,,1700601947.5825894
3546.21549,-7840.47544,,1700601951.180777
3546.2155,-7840.47541,,1700601953.5822873
3546.21552,-7840.47545,,1700601957.781895
3546.21553,-7840.47546,,1700601960.1822119
3546.21553,-7840.47547,,1700601962.4818637
3546.21554,-7840.4755,,1700601964.8823788
3546.21553,-7840.47549,,1700601967.281923
3546.21551,-7840.4755,,1700601969.6822207
3546.21557,-7840.4762,,1700601971.4807618
,,,1700601974.9822192
3546.2156,-7840.47626,,1700601976.1805377
,,,1700601976.5830588
,,,1700601978.182777
3546.21562,-7840.47628,,1700601978.5825214
3546.21564,-7840.47627,,1700601980.9822526
3546.21565,-7840.47628,,1700601983.3808951
3546.21565,-7840.47633,,1700601985.7819874
,,,1700601987.7816653
3546.21565,-7840.47638,,1700601988.1804016
,,,1700601989.382232
3546.21566,-7840.47642,,1700601990.5818229
,,,1700601990.982973
,,,1700601992.5806184
,,,1700601994.1814246
3546.21586,-7840.47665,,1700601995.3813114
,,,1700601995.7828174
,,,1700601997.3826778
3546.21587,-7840.47666,,1700601997.782904
,,,1700601998.9826605
3546.21586,-7840.47664,,1700602000.1821659
,,,1700602000.583176
,,,1700602002.1827836
3546.21585,-7840.4766,,1700602002.5815668
,,,1700602003.7817702
3546.21584,-7840.47657,,1700602004.981535
,,,1700602005.3829918
,,,1700602006.9806232
3546.21581,-7840.47656,,1700602007.381508
3546.2158,-7840.4766,,1700602009.7826333
,,,1700602009.9808362
,,,1700602011.582157
3546.21574,-7840.47666,,1700602012.1818817
,,,1700602013.1828415
3546.21568,-7840.47671,,1700602014.5825205
,,,1700602014.7823038
,,,1700602016.3823373
,,,1700602017.9823296
3546.21986,-7840.47396,25.26,1700602018.3811016
,,,1700602019.58285
3546.22049,-7840.4736,22.37,1700602020.7822247
,,,1700602021.1812642
,,,1700602022.7825644
3546.22109,-7840.47324,23.89,1700602023.1832767
,,,1700602024.3833385
3546.22156,-7840.47306,21.22,1700602025.5820923
