35.771665166666665,-78.67429916666667,,1700603054.7703493
35.77167266666667,-78.67431116666667,,1700603056.3691993
35.77168416666667,-78.67432083333334,308.35,1700603057.9707644
35.77168916666667,-78.6743335,305.16,1700603059.5714436
35.77169633333333,-78.674344,,1700603061.1702561
35.771700333333335,-78.67435516666667,,1700603062.7709184
35.771708333333336,-78.67436466666666,,1700603064.3709195
35.771719,-78.67436683333334,,1700603065.9700813
35.77172183333333,-78.674378,,1700603067.568744
35.77172366666667,-78.67439083333333,,1700603069.1712224
35.77172516666667,-78.67439016666667,,1700603070.7684958
35.771724666666664,-78.6744045,,1700603072.3704398
35.771725,-78.67441333333333,,1700603073.9693966
35.7717365,-78.67442683333333,,1700603075.5708616
35.77173583333333,-78.67443966666667,296.58,1700603077.1706152
35.771738166666665,-78.67445533333333,285.04,1700603078.7708623
35.7716775,-78.67462116666667,238.34,1700603079.9708846
35.77167033333333,-78.67463316666667,237.13,1700603082.9714632
35.7716615,-78.67464616666666,,1700603084.5706675
35.77165316666667,-78.674656,,1700603086.1705048
35.771651,-78.67466566666667,,1700603087.7708929
35.771635333333336,-78.67468216666667,232.20,1700603089.370815
35.77162166666667,-78.67468833333334,221.54,1700603090.9705307
35.771610833333334,-78.67469366666667,216.08,1700603092.5706766
35.77160683333334,-78.67469666666666,,1700603094.1706786
35.771599,-78.67469983333334,,1700603095.7704341
35.77159666666667,-78.67471616666667,,1700603097.3702571
35.77158766666667,-78.67472416666666,,1700603098.9690776
35.771587,-78.674728,,1700603100.5703673
35.771579833333334,-78.674732,,1700603102.1699026
35.771571333333334,-78.67473933333333,,1700603103.770846
35.771561,-78.67473533333333,,1700603105.3712914
35.771557333333334,-78.6747615,,1700603106.9704022
35.7715575,-78.674784,,1700603108.5707798
35.77156166666666,-78.674794,,1700603110.1689003
35.771551333333335,-78.674794,,1700603111.770352
35.77142466666667,-78.674808,,1700603113.1701
35.77141783333333,-78.67482183333334,,1700603116.1705544
35.771413,-78.6748285,,1700603117.7707834
35.77141116666667,-78.67483933333334,,1700603119.3705611
35.77139833333333,-78.674844,,1700603120.9706178
35.77139666666667,-78.67484833333333,,1700603122.5704334
35.7713935,-78.67485266666667,,1700603124.1708763
35.77137966666667,-78.67484866666666,,1700603125.7703705
35.77138083333333,-78.6748575,,1700603127.3713996
35.771374,-78.67485416666666,,1700603128.9703188
35.771364166666665,-78.67485566666667,,1700603130.5705492
35.7713525,-78.674859,,1700603132.1709032
35.77134566666667,-78.67486566666666,,1700603133.770169
35.771338,-78.674876,,1700603135.3705213
35.771331,-78.67487583333333,,1700603136.971037
35.7713265,-78.67488683333333,,1700603138.5701919
35.7713195,-78.67489516666667,,1700603140.1706684
35.771313666666664,-78.67490133333334,,1700603141.76964
35.771311833333336,-78.6749105,,1700603143.6220927
35.77130666666667,-78.6749195,,1700603145.170906
35.771059666666666,-78.67492883333334,174.83,1700603146.9710603
35.7710445,-78.67492933333334,175.51,1700603148.570245
35.771040666666664,-78.67494566666667,178.43,1700603150.1709573
35.771025333333334,-78.6749505,,1700603151.7706525
35.771009,-78.67496333333334,,1700603153.3704627
35.7709975,-78.67495966666667,,1700603154.9709582
35.77098766666667,-78.674963,,1700603156.5708678
35.77088416666667,-78.67501483333334,192.43,1700603158.1703305
35.77077833333333,-78.67506733333333,198.03,1700603159.770834
35.770747666666665,-78.67515883333333,201.47,1700603161.3710697
35.7707285,-78.675178,201.08,1700603162.9703608
35.77070483333333,-78.6751855,198.12,1700603164.568805
35.77070233333333,-78.67521433333333,198.96,1700603166.1708474
35.770683,-78.67521766666667,196.91,1700603167.7685218
35.77068633333333,-78.6752335,198.53,1700603169.3702114
35.770679,-78.67525133333334,202.19,1700603170.9710102
35.7706915,-78.6752365,,1700603172.570323
35.77071266666667,-78.67519966666667,,1700603174.1709456
35.77073933333333,-78.675187,,1700603175.771317
35.77075116666666,-78.67517983333333,,1700603177.3692412
35.7707525,-78.67517133333334,,1700603178.9707026
35.7707085,-78.67522,,1700603179.170983
35.770716666666665,-78.67522933333333,,1700603182.1707153
35.770756166666665,-78.67520966666666,,1700603183.7691588
35.7707915,-78.6751895,,1700603185.3687568
35.7708245,-78.6751785,,1700603186.9688413
35.77086,-78.67516766666667,,1700603188.570673
35.770874666666664,-78.67516633333334,,1700603190.1701646
35.770893,-78.67516583333334,,1700603191.970498
35.77090583333333,-78.67516666666667,,1700603193.5709486
35.770913,-78.6751685,,1700603195.1687737
35.77091933333333,-78.67517066666667,,1700603196.770876
35.77091883333333,-78.6751795,204.99,1700603198.370858
35.7709215,-78.67518033333333,,1700603199.9697237
35.77091983333333,-78.67517666666667,,1700603201.5707123
35.77091866666667,-78.67517666666667,,1700603203.170336
35.770912833333334,-78.67518016666666,204.33,1700603204.7705827
35.77091566666667,-78.67518116666666,,1700603206.3698268
35.77091266666667,-78.67518383333334,,1700603207.9704325
35.77090966666667,-78.6751815,,1700603209.5702693
35.77085233333333,-78.6752115,,1700603210.9698315
35.77085,-78.67519783333333,158.85,1700603213.970953
35.770845,-78.67518416666667,140.09,1700603215.5699704
35.77084283333333,-78.675174,135.91,1700603217.170757
35.77084033333333,-78.675158,128.26,1700603218.770234
35.770840666666665,-78.67514833333334,128.91,1700603220.3709645
35.770836833333334,-78.67513366666667,126.80,1700603221.9695714
35.770834,-78.67512266666667,126.13,1700603223.5702572
35.77082883333333,-78.6751125,130.41,1700603225.1710036
35.770829,-78.67510483333334,129.97,1700603226.770847
35.7708255,-78.67509516666667,124.47,1700603228.370927
35.7708235,-78.67508466666666,,1700603229.9704792
35.77081733333333,-78.67507516666667,126.86,1700603231.5707607
35.77081333333334,-78.67506633333333,127.40,1700603233.1707227
35.77081066666667,-78.67505516666667,122.25,1700603234.7711136
35.7708085,-78.67504633333333,123.77,1700603236.3710246
35.77080466666666,-78.67503633333334,121.96,1700603237.970383
35.770799,-78.6750225,123.31,1700603239.5704286
35.7707905,-78.67500866666667,124.39,1700603241.1709986
35.7707435,-78.6748505,119.85,1700603243.971076
35.7707415,-78.6748405,115.94,1700603245.571594
35.770736,-78.674828,122.09,1700603247.1709154
35.770731166666664,-78.67481283333333,119.41,1700603248.769601
35.770726833333335,-78.67480616666667,120.61,1700603250.3692532
35.7707245,-78.674799,120.79,1700603251.9709663
35.77071983333333,-78.67478916666667,122.90,1700603253.5685995
35.770716666666665,-78.67477433333333,118.65,1700603255.1711545
35.770714,-78.67476516666666,119.48,1700603256.7697747
35.770707333333334,-78.6747515,123.86,1700603258.368836
35.770703833333336,-78.67473766666667,119.52,1700603259.9700654
35.77069816666667,-78.67472916666667,121.66,1700603261.471154
35.77069216666666,-78.6747165,119.92,1700603263.070397
35.770688666666665,-78.674706,120.21,1700603264.6689713
35.77068283333333,-78.67469766666666,128.29,1700603266.2703736
35.77067666666667,-78.67468783333334,129.43,1700603267.868616
35.77067133333333,-78.674672,120.09,1700603269.4708447
35.77066533333333,-78.67465566666667,120.47,1700603271.0705307
35.77066133333334,-78.67464116666666,118.80,1700603272.6706684
35.77065533333333,-78.674628,119.91,1700603274.271098
35.770575,-78.67446566666666,123.58,1700603276.870548
35.770571833333335,-78.67445133333334,115.03,1700603278.4710014
35.77057166666667,-78.67443866666666,110.57,1700603280.0710664
35.770574833333335,-78.67443233333333,94.05,1700603281.6705434
35.7705815,-78.67442233333334,71.34,1700603283.270518
35.77058983333333,-78.67441333333333,57.73,1700603284.870843
35.77059916666666,-78.67440366666666,50.38,1700603286.4706092
35.77060933333333,-78.67439816666666,45.05,1700603288.0704093
35.77061783333333,-78.67438816666666,42.55,1700603289.6708043
35.770626666666665,-78.67438266666667,37.81,1700603291.2713392
35.770636,-78.67437533333333,34.86,1700603292.8707826
35.77063966666667,-78.67436866666667,37.38,1700603294.4708312
35.770645333333334,-78.67436333333333,,1700603296.071394
35.77064983333333,-78.674357,,1700603297.67049
35.77065566666667,-78.67434983333334,,1700603299.2710192
35.77065983333333,-78.67434166666666,,1700603300.8710282
35.77066716666667,-78.67434,,1700603302.470386
35.770674,-78.67433233333334,,1700603304.0709743
35.770676,-78.67433083333333,,1700603305.6710188
35.77068,-78.67432633333334,,1700603307.2711027
35.7706835,-78.67431966666666,,1700603308.8705008
35.770813833333335,-78.6742145,33.08,1700603310.070484
35.770823666666665,-78.67420966666667,30.68,1700603313.0709822
35.7708305,-78.67420133333333,32.97,1700603314.671375
35.770839333333335,-78.674192,34.67,1700603316.2712526
35.770852166666664,-78.67418283333333,34.42,1700603317.870897
35.770864833333334,-78.67417866666666,29.47,1700603319.4709685
35.770874166666665,-78.67417566666667,25.49,1700603321.071243
35.7708875,-78.67417366666666,18.97,1700603322.668802
35.77090066666667,-78.674167,20.51,1700603324.2709885
35.7709125,-78.67416,23.31,1700603325.8712726
35.77091633333333,-78.67415566666666,26.84,1700603327.470936
35.77092583333334,-78.67414766666667,37.58,1700603329.0707695
35.7709385,-78.67414483333333,30.72,1700603330.7704833
35.7709445,-78.6741375,34.66,1700603332.3711483
35.770954,-78.6741275,36.78,1700603333.970354
35.7709645,-78.67412216666666,34.74,1700603335.5709937
35.770976833333336,-78.6741195,25.72,1700603337.171263
35.77098016666667,-78.67411933333334,29.84,1700603338.7712455
35.770985833333334,-78.67411583333333,36.04,1700603340.3710377
35.7711205,-78.67400416666666,40.94,1700603343.1703439
35.771133,-78.673993,38.66,1700603344.770765
35.771146333333334,-78.67398433333334,35.47,1700603346.37116
35.77115716666667,-78.673977,34.14,1700603347.9704783
35.7711675,-78.67396766666667,32.16,1700603349.570805
35.771176,-78.67395983333333,34.82,1700603351.171015
35.77118633333333,-78.67395116666667,31.32,1700603352.7705653
35.77119666666667,-78.6739415,31.23,1700603354.3709846
35.7712075,-78.67393116666666,30.08,1700603355.970573
35.77121533333333,-78.67392483333333,29.13,1700603357.57044
35.77122416666667,-78.6739205,24.34,1700603359.1708708
35.77123483333333,-78.67391466666666,19.68,1700603360.7705047
35.77124633333333,-78.6739125,15.34,1700603362.3710427
35.77125733333333,-78.67390766666666,19.98,1700603363.9709878
35.77126616666666,-78.67390066666667,22.62,1700603365.57056
35.771278833333334,-78.673899,13.96,1700603367.1709929
35.7712885,-78.6738955,12.97,1700603368.771005
35.771298,-78.673888,19.49,1700603370.3705635
35.771310666666665,-78.67388316666667,16.37,1700603371.9710329
35.771325,-78.67388516666666,8.35,1700603373.5710878
35.77141183333333,-78.67396366666667,45.34,1700603374.9061508
35.77141316666667,-78.67395816666667,55.78,1700603377.9704614
35.77141816666666,-78.67394533333334,61.13,1700603379.5708194
35.7714215,-78.67392833333334,63.04,1700603381.1708074
35.77142583333333,-78.67391033333334,65.69,1700603382.7709138
35.77143066666667,-78.67389483333334,,1700603384.3708007
35.771438,-78.6738795,59.59,1700603385.9710112
35.771451,-78.67386283333333,46.23,1700603387.5708737
35.7714625,-78.6738495,35.60,1700603389.1708498
35.77147083333333,-78.67383333333333,34.65,1700603390.7706158
35.771475833333334,-78.67381633333333,,1700603392.370843
35.7714805,-78.67379283333334,44.35,1700603393.970797
35.77149,-78.67377366666666,49.75,1700603395.5705178
35.7714915,-78.67375133333333,61.40,1700603397.170866
35.771497833333335,-78.67373266666667,62.50,1700603398.7707684
35.771505833333336,-78.67371616666667,60.03,1700603400.3710496
35.771519,-78.673708,49.20,1700603401.9704597
35.771528333333336,-78.67370833333334,41.66,1700603403.570536
35.771537,-78.67370383333333,,1700603405.1710727
