timestamp,latitude,longitude,heading,current_x,current_y,x_goal,y_goal,lookahead_x,lookahead_y,yaw
1720100034.3668644,35.77108262323891,-78.67395032117176,113.1443331629035,9.638871287876139,33.3838727001306,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100034.4668984,35.77108257900612,-78.673950269055,113.1443331629035,9.645675248313577,33.383834847263024,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100034.5668085,35.77108257401198,-78.6739502724009,113.1443331629035,9.645868739880427,33.38443580402666,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100034.6668682,35.77108258947025,-78.67395026152305,113.1443331629035,9.645302289816557,33.38254148829368,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100034.7666516,35.77108258371071,-78.67395025853305,113.1443331629035,9.645951867040818,33.382785473640894,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100034.866679,35.77108258322664,-78.6739502769453,113.1443331629035,9.644844381362534,33.38402976330132,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100034.9666762,35.771082584860075,-78.67395025977305,113.1443331629035,9.645782182110858,33.38277896696754,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.0666692,35.7710825907999,-78.67395030442495,113.1443331629035,9.642524033889133,33.38525301263515,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.1666687,35.7710826032605,-78.67395026816547,113.1443331629035,9.64377915053949,33.38192343112803,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.2670274,35.7710826559169,-78.67395032869527,113.1443331629035,9.635773598773888,33.381869350648444,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.3666675,35.77108266043724,-78.6739503693507,113.1443331629035,9.63287849933079,33.384189794545236,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.466659,35.77108270987157,-78.67395045253141,113.1443331629035,9.623721840976769,33.38586712645128,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.5666785,35.7710827297322,-78.67395047425606,113.1443331629035,9.620771197146874,33.38577423085945,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.6666758,35.77108274167515,-78.67395049706144,113.1443331629035,9.618390308473947,33.38635712877455,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.766664,35.77108275811285,-78.67395055725585,113.1443331629035,9.61331976350841,33.38904824708468,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.8666573,35.77108269911162,-78.67395055401616,113.1443331629035,9.618268662496805,33.39334364399624,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100035.9666471,35.77108271423603,-78.673950579232,113.1443331629035,9.615481711125097,33.39384152846805,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.0667703,35.771082681006,-78.67395057383635,113.1443331629035,9.618491325388524,33.39602657897052,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.166652,35.77108265164148,-78.67395057782299,113.1443331629035,9.620605739523704,33.39853150276371,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.2667444,35.77108257410407,-78.67395053117357,113.1443331629035,9.6297489359947,33.40139669648679,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.3669827,35.77108252647052,-78.6739505203069,113.1443331629035,9.634258094100163,33.40432346946273,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.4669843,35.77108245091903,-78.67395045535632,113.1443331629035,9.644381022266293,33.40583691192137,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.5667498,35.77108241138308,-78.67395045048644,113.1443331629035,9.647865267118746,33.40853822682965,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.6667461,35.77108240257438,-78.67395048929177,113.1443331629035,9.646157805670226,33.41175572594879,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.7669408,35.77108240585717,-78.67395044690308,113.1443331629035,9.648532993886421,33.408725454116954,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.8670068,35.77108242536674,-78.67395046561575,113.1443331629035,9.645798134386089,33.40846188252473,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100036.9669352,35.771082434665196,-78.67395043545856,113.1443331629035,9.646927715625546,33.40577403039145,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.0669563,35.771082491546466,-78.67395045766196,113.1443331629035,9.640968617826571,33.40288406839487,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.1669016,35.771082517730626,-78.67395046558002,113.1443331629035,9.63836884811851,33.401402732288,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.26692,35.77108292548937,-78.67395014990326,113.1443331629035,9.625216486161795,33.34954987598027,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.3669508,35.7710833243703,-78.67394985180484,113.1443331629035,9.611683910422462,33.29952792808676,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.466887,35.771083684049614,-78.6739495815702,113.1443331629035,9.59957053042049,33.254328124123674,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.5669107,35.77108407627117,-78.67394935410827,113.1443331629035,9.582175604693168,33.209446659190796,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.6669014,35.771084469774806,-78.67394917928348,113.1443331629035,9.56140008930618,33.167918698655704,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.7667475,35.771084768035564,-78.67394901503077,113.1443331629035,9.547629457797722,33.13436072869599,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.866656,35.77108509219317,-78.67394888110677,113.1443331629035,9.529886784377867,33.10081285756011,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100037.9669986,35.77108546195808,-78.67394875241322,113.1443331629035,9.508148915530487,33.06412345157005,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.0669875,35.771085794846016,-78.67394859189538,113.1443331629035,9.491359664559022,33.02816478473734,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.1669888,35.771086135386874,-78.67394854818606,113.1443331629035,9.466681621148984,32.999280644319974,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.267026,35.77108634525586,-78.67394865299947,113.1443331629035,9.443269593490177,32.99011888079488,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.3669817,35.771086472306266,-78.67394864164724,113.1443331629035,9.433754083821581,32.979667569628454,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.466747,35.771086491105855,-78.67394889913751,113.1443331629035,9.416208940519967,32.99511507655758,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.5669835,35.77108656262221,-78.6739491718138,113.1443331629035,9.39347670543995,33.00753066465181,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.6667438,35.77108657288279,-78.67394928704067,113.1443331629035,9.385476586336228,33.014302249450786,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.766742,35.77108664244722,-78.67394954240703,113.1443331629035,9.363979197615528,33.02573194320413,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.8667297,35.771086687119784,-78.67394973339003,113.1443331629035,9.34849339266926,33.03484176457506,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100038.9669895,35.771086740452795,-78.67395000287694,113.1443331629035,9.327422758340722,33.04843746958234,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.0670147,35.77108681104318,-78.673950310894,113.1443331629035,9.302564543985419,33.06324112601871,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.166984,35.771086972124216,-78.67395045446239,113.1443331629035,9.280664881380458,33.060348063562024,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.26688,35.771087137314126,-78.67395056764487,113.1443331629035,9.260326590961112,33.05514864694325,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.3667357,35.77108725499986,-78.67395066067124,113.1443331629035,9.245065454901178,33.052257004888354,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.4667332,35.77108742855469,-78.6739508034442,113.1443331629035,9.222211690193552,33.04835876020354,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.566997,35.7710875257013,-78.67395088153236,113.1443331629035,9.209533234401958,33.046056842893144,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.6669803,35.77108766736367,-78.673951006792,113.1443331629035,9.190335967656896,33.043446890970884,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.76696,35.77108777782005,-78.67395107233581,113.1443331629035,9.17736768832021,33.039305533814904,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.8669405,35.77108788856614,-78.67395117150288,113.1443331629035,9.162282560775836,33.03734674611224,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100039.9669755,35.77108804191778,-78.67395131618598,113.1443331629035,9.140935391635798,33.03511732068759,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.066994,35.77108816848182,-78.67395140319212,113.1443331629035,9.125334764026995,33.03115260450892,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.167004,35.77108823024443,-78.6739515351098,113.1443331629035,9.112151591257433,33.035083746070406,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.2669883,35.77108827201214,-78.67395166631162,113.1443331629035,9.100621764173406,33.04049560450473,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.366969,35.77108837120849,-78.67395179868792,113.1443331629035,9.084398155928284,33.041596798225,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.4669642,35.77108852959485,-78.67395188674277,113.1443331629035,9.066171837432059,33.03526954967965,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.5668705,35.77108868667538,-78.67395198134696,113.1443331629035,9.047642791097129,33.029471514570645,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.6668932,35.771088874104166,-78.6739520643595,113.1443331629035,9.027393702914736,33.02059473027003,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.7669456,35.771088778550435,-78.67395208708542,113.1443331629035,9.033666842374647,33.029385407861426,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.8669405,35.77108865552063,-78.67395230186683,113.1443331629035,9.03019240966604,33.05286854616422,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100040.966941,35.771088487994525,-78.67395247825971,113.1443331629035,9.032688352605016,33.07723413439319,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.0669866,35.7710883620904,-78.67395262839081,113.1443331629035,9.033470613252115,33.09669770667229,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.1668832,35.77108818297255,-78.67395279270262,113.1443331629035,9.037651442610267,33.12115676667004,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.2670205,35.771088052939334,-78.67395287109545,113.1443331629035,9.043232685231166,33.13623187526452,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.366994,35.77108799564649,-78.67395288681472,113.1443331629035,9.046863657369592,33.141639902675685,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.466893,35.77108795430855,-78.67395296418474,113.1443331629035,9.045372249287023,33.14987142609791,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.5669954,35.771088003808984,-78.67395298706829,113.1443331629035,9.039964655491108,33.14758997424551,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.666899,35.771088085472854,-78.6739530760177,113.1443331629035,9.02785565378701,33.14718315212206,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.7670028,35.77108815390068,-78.67395315305174,113.1443331629035,9.017553519086002,33.14700629516397,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.8669605,35.771088238829925,-78.67395323398252,113.1443331629035,9.00568106440614,33.14582420333144,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100041.9670024,35.771088320082164,-78.67395332990037,113.1443331629035,8.993171295118717,33.145905758518865,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100042.0670195,35.77108843134178,-78.67395346595217,113.1443331629035,8.975748233530153,33.14632629572372,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100042.1669466,35.77108854705284,-78.67395359140177,113.1443331629035,8.958627157239302,33.145711538627005,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100042.2669225,35.771088656228486,-78.67395366842945,113.1443331629035,8.945046886546926,33.142421038225756,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100042.3669593,35.77108880035092,-78.67395376815861,113.1443331629035,8.927241333331677,33.137949079640386,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100042.4669456,35.771088960501345,-78.67395383826033,113.1443331629035,8.909990924331881,33.13030985078302,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100042.5669055,35.77108911916897,-78.67395392106559,113.1443331629035,8.892068838576135,33.123616892155404,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100042.6669304,35.77108928584607,-78.67395401162594,113.1443331629035,8.873019450319282,33.116820500066225,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
1720100042.766922,35.771089459656096,-78.67395410026607,113.1443331629035,8.853515714889467,33.109353225458364,0.0,0.0,4.265781841236656,35.72394531629417,-16.855666837096507
